# tmin,,,,,,,,,,,,,,,,,,,,,
,CLIM01,CLIM02,CLIM03,CLIM18,CLIM23,CLIM34,CLIM36,CLIM01,CLIM02,CLIM03,CLIM18,CLIM23,CLIM34,CLIM36,CLIM01,CLIM02,CLIM03,CLIM18,CLIM23,CLIM34,CLIM36
TIMESTEP,MEAN(K),MEAN(K),MEAN(K),MEAN(K),MEAN(K),MEAN(K),MEAN(K),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2)
1979-12-15T00:00:00Z,266.42691,264.927368,264.843323,266.772491,267.645203,263.823395,264.881653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-16T00:00:00Z,255.149261,251.534546,253.533813,255.959747,256.172028,252.505539,253.525848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-17T00:00:00Z,253.847946,251.078171,252.479355,254.529922,254.582016,251.49353,252.557983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-18T00:00:00Z,259.81311,259.268219,258.888794,260.356781,260.463776,258.615906,259.131348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-19T00:00:00Z,264.742645,263.172943,264.3526,264.758698,265.358307,263.365845,263.667084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-20T00:00:00Z,264.353424,265.167145,264.30545,264.512665,265.156952,263.731293,264.016449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-21T00:00:00Z,265.547333,266.994232,265.749298,265.940338,266.773315,264.659943,265.158264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-22T00:00:00Z,268.164154,267.964264,267.287903,269.287964,270.174988,267.017487,268.064087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-23T00:00:00Z,272.198212,271.914032,270.823364,272.466309,272.904633,269.142029,271.350739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-24T00:00:00Z,271.068817,268.591583,269.398254,271.700378,271.899689,268.427704,269.671692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-25T00:00:00Z,268.700836,265.402496,266.751282,269.602875,269.774353,265.683624,266.718628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-26T00:00:00Z,266.970947,263.953979,265.246338,268.049072,268.397095,263.75708,266.519012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-27T00:00:00Z,265.263458,262.511475,263.867432,266.568939,266.629425,263.251678,264.947449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-28T00:00:00Z,266.505585,264.663544,265.303497,267.360596,267.45166,264.91156,266.354553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-29T00:00:00Z,267.633209,265.792389,266.568665,268.171082,268.409729,265.965118,267.105835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-30T00:00:00Z,266.989838,264.82428,265.850708,267.218567,267.553833,265.508453,266.377716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-31T00:00:00Z,269.14978,268.068726,268.919159,269.644928,269.75116,268.595062,268.841644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
# tmax,,,,,,,,,,,,,,,,,,,,,
,CLIM01,CLIM02,CLIM03,CLIM04,CLIM05,CLIM06,CLIM07,CLIM22,CLIM23,CLIM24,CLIM25,CLIM26,CLIM27,CLIM28,CLIM30,CLIM31,CLIM32,CLIM33,CLIM34,CLIM35,CLIM36
TIMESTEP,MEAN(K),MEAN(K),MEAN(K),MEAN(K),MEAN(K),MEAN(K),MEAN(K),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2)
1979-01-01T00:00:00Z,262.4758,260.756836,262.990997,261.608429,261.584534,261.561951,260.415405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-02T00:00:00Z,254.04747,253.02742,255.083908,252.594635,253.656418,254.741257,251.998856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-03T00:00:00Z,256.987488,256.508179,257.904663,256.981415,256.473419,257.611267,256.126526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-04T00:00:00Z,255.395309,254.630859,255.37085,255.937668,255.144302,254.199707,255.425674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-05T00:00:00Z,255.20163,255.28624,256.658142,255.157364,254.612122,256.60083,254.245972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-06T00:00:00Z,258.891693,258.886353,259.948669,259.171204,258.459808,259.790588,258.33728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-07T00:00:00Z,260.981384,260.106049,261.405792,260.940063,260.478729,260.652893,259.897217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-08T00:00:00Z,257.881744,257.685333,258.419617,258.429382,257.641724,258.485352,258.123596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-09T00:00:00Z,261.307709,259.833435,261.214722,261.508942,261.04248,259.948578,260.145142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-10T00:00:00Z,257.386017,256.285889,257.404724,257.144745,256.74942,256.1203,256.400085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-11T00:00:00Z,257.310791,257.276886,258.261505,257.122711,256.879333,257.950348,256.524475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-12T00:00:00Z,264.226624,262.561127,263.541077,264.597382,264.43045,262.465546,262.834473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-13T00:00:00Z,267.831787,266.148956,267.635315,268.137207,267.651825,266.19635,266.71167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-14T00:00:00Z,262.503143,258.648285,261.81723,262.815826,262.791168,259.410736,259.500671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-15T00:00:00Z,257.795807,259.313751,259.855682,257.563416,256.98114,259.714905,257.584167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-16T00:00:00Z,261.312073,260.574799,260.952393,261.962738,261.651215,260.299896,260.713806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-17T00:00:00Z,263.856842,262.326874,264.114258,264.01828,263.96347,262.869781,262.412476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-18T00:00:00Z,265.490051,264.54245,265.394775,265.558319,265.301392,264.915192,264.529449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-19T00:00:00Z,268.293396,267.470276,267.937897,267.921844,267.432159,267.232971,267.69516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-20T00:00:00Z,270.701935,269.012146,269.340912,272.257294,271.331512,268.337921,270.595642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-21T00:00:00Z,271.195068,270.02298,271.180481,270.970825,270.633728,270.095764,270.350159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-22T00:00:00Z,270.491272,269.917511,270.76358,270.511292,269.978455,269.559814,270.046021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-23T00:00:00Z,272.831818,271.855896,272.685577,272.824127,272.428741,271.443573,272.150391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-24T00:00:00Z,269.108582,265.280579,268.193604,269.243408,269.23175,265.402496,266.121643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-25T00:00:00Z,266.972168,266.964264,267.731079,265.607849,265.507172,266.440582,266.056641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-26T00:00:00Z,270.560608,270.601318,271.176971,269.692169,269.557434,270.409637,269.800385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-27T00:00:00Z,272.876312,272.457764,272.889893,273.19223,272.577118,272.321014,272.630341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-28T00:00:00Z,271.182922,269.180511,270.619812,271.306091,270.953522,269.065887,269.818542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-29T00:00:00Z,269.28537,267.660004,268.966919,269.12027,268.914276,267.32962,268.014221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-30T00:00:00Z,268.184875,266.720306,267.697083,268.534027,267.931763,266.357422,267.591888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-31T00:00:00Z,267.750183,266.023651,267.262482,267.595734,267.370453,265.670654,266.766052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-01T00:00:00Z,267.847565,267.184662,267.884644,267.459106,267.078796,266.455688,267.287109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-02T00:00:00Z,267.505066,266.265625,267.08493,267.497894,267.330658,266.013733,266.411774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-03T00:00:00Z,267.32962,266.497223,267.562042,266.466614,266.574127,266.52359,265.957947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-04T00:00:00Z,263.858765,262.68689,264.167389,262.943909,263.010803,262.870575,262.408691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-05T00:00:00Z,257.87323,258.318176,259.175323,257.688599,257.37674,258.918976,257.373871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-06T00:00:00Z,264.127747,262.757568,264.025269,264.536346,264.225494,262.679932,263.525513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-07T00:00:00Z,264.415771,262.085083,264.064545,263.813721,263.852203,261.613922,262.898315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-08T00:00:00Z,260.197845,258.793854,259.666809,259.719086,259.42511,257.803345,259.418304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-09T00:00:00Z,262.423859,262.529907,263.51593,261.164185,261.099731,262.309265,261.278992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-10T00:00:00Z,260.762268,260.267792,260.887207,260.372192,259.99942,259.661743,260.243317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-11T00:00:00Z,265.033936,264.092834,264.181824,265.73349,265.056458,263.110352,264.970886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
